codigo_postal;municipio;pais
29014;Málaga;España
29015;Málaga;España
29016;Málaga;España
29017;Málaga;España
29018;Málaga;España
29100;Coín;España
29108;Guaro;España
29109;Tolox;España
29110;Monda;España
29120;Alhaurín el Grande;España
29130;Alhaurín de la Torre;España
29140;Málaga;España
29150;Almogía;España
29160;Casabermeja;España
29170;Colmenar;España
29180;Riogordo;España
29190;Málaga;España
29191;Málaga;España
29193;Málaga;España
29194;Alfarnate;España
29194;Alfarnatejo;España
29195;Comares;España
29196;Málaga;España
29197;Málaga;España
29197;Totalán;España
29200;Antequera;España
29210;Cuevas de San Marcos;España
29220;Cuevas Bajas;España
29230;Antequera;España
29230;Villanueva de la Concepción;España
29240;Valle de Abdalajís;España
29250;Antequera;España
29260;Antequera;España
29300;Archidona;España
29310;Villanueva de Algaidas;España
29311;Villanueva de Algaidas;España
29312;Villanueva del Rosario;España
29313;Villanueva del Trabuco;España
29314;Antequera;España
29314;Archidona;España
29315;Archidona;España
29315;Villanueva de Tapia;España
29320;Campillos;España
29327;Teba;España
29328;Sierra de Yeguas;España
29329;Sierra de Yeguas;España
29330;Almargen;España
29340;Cañete la Real;España
29350;Arriate;España
29360;Montejaque;España
29370;Benaoján;España
29380;Cortes de la Frontera;España
29391;Cortes de la Frontera;España
29392;Jimera de Líbar;España
29394;Ronda;España
29400;Ronda;España
29400;Serrato;España
29410;Yunquera;España
29420;Burgo, El;España
29430;Ronda;España
29430;Montecorto;España
29440;Igualeja;España
29450;Pujerra;España
29451;Parauta;España
29452;Cartajima;España
29460;Alpandeire;España
29461;Faraján;España
29462;Júzcar;España
29470;Cuevas del Becerro;España
29471;Serrato;España
29480;Gaucín;España
29490;Benarrabá;España
29490;Cortes de la Frontera;España
29491;Algatocín;España
29491;Benalauría;España
29492;Genalguacil;España
29492;Jubrique;España
29493;Benadalid;España
29494;Atajate;España
29500;Álora;España
29510;Álora;España
29520;Fuente de Piedra;España
29530;Alameda;España
29531;Humilladero;España
29532;Mollina;España
29533;Humilladero;España
29540;Antequera;España
29550;Ardales;España
29551;Carratraca;España
29552;Álora;España
29552;Ardales;España
29560;Pizarra;España
29566;Casarabonela;España
29567;Alozaina;España
29569;Cártama;España
29569;Pizarra;España
29570;Cártama;España
29580;Cártama;España
29590;Málaga;España
29591;Málaga;España
29592;Cártama;España
29593;Álora;España
29601;Marbella;España
29602;Marbella;España
29603;Marbella;España
29604;Marbella;España
29610;Ojén;España
29611;Istán;España
29612;Ojén;España
29620;Málaga;España
29620;Torremolinos;España
29630;Benalmádena;España
29631;Benalmádena;España
29639;Benalmádena;España
29640;Fuengirola;España
29649;Mijas;España
29650;Mijas;España
29651;Mijas;España
29660;Marbella;España
29670;Marbella;España
29679;Benahavís;España
29679;Marbella;España
29680;Estepona;España
29688;Estepona;España
29689;Estepona;España
29690;Casares;España
29691;Manilva;España
29692;Casares;España
29692;Manilva;España
29693;Estepona;España
29698;Estepona;España
29700;Vélez-Málaga;España
29710;Periana;España
29711;Alcaucín;España
29712;Viñuela;España
29713;Alcaucín;España
29713;Viñuela;España
29714;Salares;España
29715;Sedella;España
29716;Canillas de Aceituno;España
29718;Almáchar;España
29718;Benamargosa;España
29718;Borge, El;España
29718;Cútar;España
29718;Vélez-Málaga;España
29719;Benamocarra;España
29719;Canillas de Aceituno;España
29719;Sedella;España
29719;Vélez-Málaga;España
29719;Viñuela;España
29720;Málaga;España
29720;Rincón de la Victoria;España
29730;Rincón de la Victoria;España
29738;Moclinejo;España
29738;Rincón de la Victoria;España
29740;Vélez-Málaga;España
29749;Vélez-Málaga;España
29750;Algarrobo;España
29750;Vélez-Málaga;España
29751;Vélez-Málaga;España
29752;Sayalonga;España
29753;Árchez;España
29753;Arenas;España
29753;Sayalonga;España
29754;Cómpeta;España
29755;Canillas de Albaida;España
29758;Rincón de la Victoria;España
29760;Vélez-Málaga;España
29770;Torrox;España
29780;Nerja;España
29787;Nerja;España
29788;Frigiliana;España
29789;Frigiliana;España
29790;Vélez-Málaga;España
29791;Macharaviaya;España
29792;Iznate;España
29792;Vélez-Málaga;España
29793;Torrox;España
29796;Torrox;España
30001;Murcia;España
30002;Murcia;España
30003;Murcia;España
30004;Murcia;España
30005;Murcia;España
30006;Murcia;España
30007;Murcia;España
30008;Murcia;España
30009;Murcia;España
30010;Murcia;España
30011;Murcia;España
30012;Murcia;España
30100;Murcia;España
30107;Murcia;España
30108;Murcia;España
30110;Murcia;España
30120;Murcia;España
30130;Beniel;España
30139;Murcia;España
30140;Santomera;España
30148;Santomera;España
30149;Santomera;España
30150;Murcia;España
30151;Murcia;España
30152;Murcia;España
30153;Murcia;España
30154;Murcia;España
30155;Murcia;España
30156;Murcia;España
30157;Murcia;España
30158;Murcia;España
30160;Murcia;España
30161;Murcia;España
30162;Murcia;España
30163;Murcia;España
30164;Murcia;España
30165;Murcia;España
30166;Murcia;España
30167;Murcia;España
30168;Murcia;España
30169;Murcia;España
30170;Mula;España
30176;Pliego;España
30177;Mula;España
30178;Mula;España
30179;Murcia;España
30180;Bullas;España
30189;Bullas;España
30189;Cehegín;España
30190;Albudeite;España
30191;Campos del Río;España
30192;Campos del Río;España
30193;Mula;España
30194;Mula;España
30195;Caravaca de la Cruz;España
30201;Cartagena;España
30202;Cartagena;España
30203;Cartagena;España
30204;Cartagena;España
30205;Cartagena;España
30300;Cartagena;España
30310;Cartagena;España
30319;Cartagena;España
30320;Fuente Álamo de Murcia;España
30330;Cartagena;España
30331;Murcia;España
30332;Fuente Álamo de Murcia;España
30333;Fuente Álamo de Murcia;España
30334;Fuente Álamo de Murcia;España
30335;Fuente Álamo de Murcia;España
30335;Mazarrón;España
30338;Fuente Álamo de Murcia;España
30350;Cartagena;España
30351;Cartagena;España
30360;Unión, La;España
30364;Unión, La;España
30365;Cartagena;España
30366;Cartagena;España
30367;Cartagena;España
30368;Cartagena;España
30369;Cartagena;España
30369;Unión, La;España
30370;Cartagena;España
30370;San Javier;España
30380;Cartagena;España
30380;San Javier;España
30381;Cartagena;España
30382;Cartagena;España
30383;Cartagena;España
30384;Cartagena;España
30385;Cartagena;España
30385;Murcia;España
30386;Cartagena;España
30387;Cartagena;España
30387;Moratalla;España
30390;Cartagena;España
30391;Cartagena;España
30392;Cartagena;España
30393;Cartagena;España
30394;Cartagena;España
30395;Cartagena;España
30396;Cartagena;España
30397;Cartagena;España
30398;Cartagena;España
30399;Cartagena;España
30400;Caravaca de la Cruz;España
30410;Caravaca de la Cruz;España
30411;Caravaca de la Cruz;España
30412;Caravaca de la Cruz;España
30413;Caravaca de la Cruz;España
30413;Moratalla;España
30420;Calasparra;España
30420;Cehegín;España
30430;Cehegín;España
30439;Cehegín;España
30440;Moratalla;España
30441;Moratalla;España
30442;Moratalla;España
30500;Molina de Segura;España
30506;Molina de Segura;España
30507;Molina de Segura;España
30508;Molina de Segura;España
30509;Molina de Segura;España
30510;Yecla;España
30520;Jumilla;España
30528;Jumilla;España
30529;Jumilla;España
30530;Cieza;España
30540;Blanca;España
30550;Abarán;España
30559;Abarán;España
30560;Alguazas;España
30561;Alguazas;España
30562;Ceutí;España
30563;Ceutí;España
30564;Lorquí;España
30565;Torres de Cotillas, Las;España
30570;Murcia;España
30579;Murcia;España
30580;Murcia;España
30588;Murcia;España
30589;Murcia;España
30590;Murcia;España
30591;Torre-Pacheco;España
30592;Murcia;España
30592;San Javier;España
30592;Torre-Pacheco;España
30593;Cartagena;España
30594;Cartagena;España
30600;Archena;España
30609;Archena;España
30610;Ricote;España
30611;Ojós;España
30612;Ulea;España
30613;Villanueva del Río Segura;España
30620;Fortuna;España
30626;Abanilla;España
30626;Fortuna;España
30627;Molina de Segura;España
30628;Fortuna;España
30629;Fortuna;España
30640;Abanilla;España
30648;Abanilla;España
30649;Abanilla;España
30700;Torre-Pacheco;España
30708;Torre-Pacheco;España
30709;Torre-Pacheco;España
30710;Torre-Pacheco;España
30710;Alcázares, Los;España
30720;San Javier;España
30729;San Javier;España
30730;San Javier;España
30739;San Javier;España
30739;Torre-Pacheco;España
30740;San Pedro del Pinatar;España
30800;Lorca;España
30810;Lorca;España
30811;Lorca;España
30812;Lorca;España
30813;Lorca;España
30814;Lorca;España
30815;Lorca;España
30816;Lorca;España
30817;Lorca;España
30818;Lorca;España
30820;Alcantarilla;España
30830;Murcia;España
30831;Murcia;España
30832;Murcia;España
30833;Murcia;España
30834;Lorca;España
30834;Murcia;España
30835;Cartagena;España
30835;Murcia;España
30836;Murcia;España
30837;Murcia;España
30840;Alhama de Murcia;España
30848;Alhama de Murcia;España
30849;Alhama de Murcia;España
30850;Totana;España
30858;Mazarrón;España
30858;Totana;España
30859;Aledo;España
30859;Totana;España
30860;Mazarrón;España
30868;Cartagena;España
30868;Mazarrón;España
30870;Mazarrón;España
30875;Mazarrón;España
30876;Lorca;España
30876;Mazarrón;España
30877;Mazarrón;España
30878;Lorca;España
30878;Mazarrón;España
30879;Mazarrón;España
30880;Águilas;España
30889;Águilas;España
30889;Lorca;España
30890;Lorca;España
30890;Puerto Lumbreras;España
30891;Puerto Lumbreras;España
30892;Librilla;España
30893;Lorca;España
31001;Pamplona/Iruña;España
31002;Pamplona/Iruña;España
31003;Pamplona/Iruña;España
31004;Pamplona/Iruña;España
31005;Pamplona/Iruña;España
31006;Pamplona/Iruña;España
31007;Pamplona/Iruña;España
31008;Pamplona/Iruña;España
31009;Pamplona/Iruña;España
31010;Pamplona/Iruña;España
31010;Barañáin/Barañain;España
31011;Pamplona/Iruña;España
31012;Pamplona/Iruña;España
31013;Ansoáin/Antsoain;España
31013;Berrioplano/Berriobeiti;España
31013;Berriozar;España
31014;Pamplona/Iruña;España
31015;Pamplona/Iruña;España
31016;Pamplona/Iruña;España
31100;Puente la Reina/Gares;España
31109;Artazu;España
31110;Noáin (Valle de Elorz)/Noain (Elortzibar);España
31119;Noáin (Valle de Elorz)/Noain (Elortzibar);España
31130;Mañeru;España
31131;Cirauqui/Zirauki;España
31132;Villatuerta;España
31133;Legarda;España
31133;Uterga;España
31140;Artajona;España
31150;Mendigorría;España
31151;Obanos;España
31152;Muruzábal;España
31153;Adiós;España
31153;Enériz/Eneritz;España
31154;Añorbe;España
31154;Tirapu;España
31154;Ucar;España
31160;Orkoien;España
31170;Iza/Itza;España
31170;Cendea de Olza/Oltza Zendea;España
31171;Cendea de Olza/Oltza Zendea;España
31172;Goñi;España
31172;Iza/Itza;España
31172;Valle de Ollo/Ollaran;España
31173;Cendea de Olza/Oltza Zendea;España
31174;Belascoáin;España
31174;Ciriza/Ziritza;España
31174;Cizur;España
31174;Echarri/Etxarri;España
31174;Etxauri;España
31174;Guirguillano;España
31174;Bidaurreta;España
31174;Zabalza/Zabaltza;España
31175;Guesálaz/Gesalatz;España
31175;Salinas de Oro/Jaitz;España
31176;Guesálaz/Gesalatz;España
31176;Valle de Yerri/Deierri;España
31177;Lezáun;España
31177;Valle de Yerri/Deierri;España
31178;Abárzuza/Abartzuza;España
31179;Valle de Yerri/Deierri;España
31180;Zizur Mayor/Zizur Nagusia;España
31190;Cizur;España
31191;Galar;España
31191;Beriáin;España
31192;Aranguren;España
31192;Valle de Egüés/Eguesibar;España
31193;Atez/Atetz;España
31193;Juslapeña;España
31194;Ezcabarte;España
31194;Juslapeña;España
31195;Berrioplano/Berriobeiti;España
31200;Estella-Lizarra;España
31208;Ayegui/Aiegi;España
31210;Arcos, Los;España
31219;Mendaza;España
31219;Mirafuentes;España
31219;Mues;España
31219;Piedramillera;España
31219;Sorlada;España
31219;Torralba del Río;España
31220;Sansol;España
31227;Cabredo;España
31227;Genevilla;España
31227;Lapoblación;España
31227;Marañón;España
31228;Aguilar de Codés;España
31228;Armañanzas;España
31228;Azuelo;España
31228;Espronceda;España
31228;Torralba del Río;España
31229;Bargota;España
31229;Busto, El;España
31229;Desojo;España
31229;Torres del Río;España
31230;Viana;España
31239;Aras;España
31240;Ayegui/Aiegi;España
31241;Allín/Allin;España
31241;Igúzquiza;España
31241;Metauten;España
31242;Villamayor de Monjardín;España
31243;Arróniz;España
31243;Barbarin;España
31243;Igúzquiza;España
31243;Luquin;España
31250;Oteiza;España
31251;Larraga;España
31252;Berbinzana;España
31253;Miranda de Arga;España
31260;Lerín;España
31261;Andosilla;España
31262;Allo;España
31263;Arellano;España
31263;Dicastillo;España
31264;Aberin;España
31264;Morentin;España
31270;Larraona;España
31271;Aranarache/Aranaratxe;España
31271;Eulate;España
31272;Améscoa Baja;España
31280;Abáigar;España
31280;Ancín/Antzin;España
31280;Murieta;España
31281;Ancín/Antzin;España
31281;Etayo;España
31281;Legaria;España
31281;Oco;España
31281;Olejua;España
31282;Mendaza;España
31282;Nazar;España
31283;Lana;España
31284;Zúñiga;España
31290;Allín/Allin;España
31290;Valle de Yerri/Deierri;España
31291;Guesálaz/Gesalatz;España
31291;Guirguillano;España
31292;Aberin;España
31292;Villatuerta;España
31292;Valle de Yerri/Deierri;España
31293;Sesma;España
31300;Tafalla;España
31310;Carcastillo;España
31311;Carcastillo;España
31312;Cáseda;España
31313;Murillo el Fruto;España
31314;Santacara;España
31315;Murillo el Cuende;España
31320;Milagro;España
31330;Villafranca;España
31340;Marcilla;España
31350;Peralta/Azkoien;España
31360;Funes;España
31370;Falces;España
31380;Caparroso;España
31381;Caparroso;España
31382;Mélida;España
31383;Murillo el Cuende;España
31390;Olite/Erriberri;España
31391;Murillo el Cuende;España
31392;Pitillas;España
31393;Beire;España
31394;Pueyo;España
31395;Barásoain;España
31395;Garínoain;España
31395;Leoz/Leotz;España
31395;Olóriz/Oloritz;España
31395;Orísoain;España
31396;Olóriz/Oloritz;España
31396;Unzué/Untzue;España
31397;Tiebas-Muruarte de Reta;España
31398;Biurrun-Olcoz;España
31398;Tiebas-Muruarte de Reta;España
31400;Sangüesa/Zangoza;España
31409;Javier;España
31409;Sangüesa/Zangoza;España
31410;Yesa;España
31411;Javier;España
31412;Burgui/Burgi;España
31413;Vidángoz/Bidankoze;España
31414;Garde;España
31415;Roncal/Erronkari;España
31416;Urzainqui/Urzainki;España
31417;Isaba/Izaba;España
31418;Uztárroz/Uztarroze;España
31420;Urroz-Villa;España
31421;Izagaondoa;España
31422;Unciti;España
31430;Aoiz/Agoitz;España
31438;Arce/Artzi;España
31438;Lónguida/Longida;España
31439;Arce/Artzi;España
31439;Lónguida/Longida;España
31439;Oroz-Betelu/Orotz-Betelu;España
31440;Lumbier;España
31448;Romanzado;España
31448;Urraul Alto;España
31448;Urraul Bajo;España
31449;Urraul Bajo;España
31450;Navascués/Nabaskoze;España
31451;Gallués/Galoze;España
31451;Navascués/Nabaskoze;España
31451;Oronz/Orontze;España
31451;Sarriés/Sartze;España
31452;Güesa/Gorza;España
31453;Esparza de Salazar/Espartza Zaraitzu;España
31454;Castillonuevo;España
31454;Navascués/Nabaskoze;España
31454;Romanzado;España
31454;Urraul Alto;España
31460;Aibar/Oibar;España
31460;Leache/Leatxe;España
31470;Noáin (Valle de Elorz)/Noain (Elortzibar);España
